,Title,Time,Link
153,Atlantic Union Bank expands commitments to accelerate ...,"Nov 6, 2020",https://augustafreepress.com/atlantic-union-bank-expands-commitments-to-accelerate-inclusion-equity/
154,Atlantic Union Bank donates $5-000 to LVHS library capital ...,"Sep 16, 2020",https://rrecord.com/atlantic-union-bank-donates-5000-to-lvhs-library-capital-campaign/
155,"Union Bank completes integration of all branches of Corporation Bank with 
itself","Dec 2, 2020",https://www.financialexpress.com/industry/banking-finance/union-bank-completes-integration-of-all-branches-of-corporation-bank-with-itself/2141677/
156,John Elmore Joins Board of MUFG Americas Holdings ...,"Jul 21, 2020",https://newyork.citybizlist.com/article/619949/john-elmore-joins-board-of-mufg-americas-holdings-corporation-and-mufg-union-bank-na
157,Union Bank unveils $10M grant program for underserved ...,"Aug 6, 2020",https://www.pacbiztimes.com/2020/08/06/union-bank-unveils-10m-loan-program-for-underserved-communities/
158,Union Bank of India to raise Rs 205 cr by issuing Basel III compliant bonds,1 month ago,https://www.business-standard.com/article/finance/union-bank-of-india-to-raise-rs-205-cr-by-issuing-basel-iii-compliant-bonds-121012701636_1.html
159,Neon Closes Revolving Credit Facility With MUFG Union Bank,"May 13, 2020",https://deadline.com/2020/05/neon-closes-revolving-credit-facility-with-mufg-union-bank-1202933658/
160,Union Bank of Nigeria : £2.556b Fraud Attempt - Supreme ...,"Oct 19, 2020",https://www.marketscreener.com/quote/stock/UNION-BANK-OF-NIGERIA-PLC-6496952/news/Union-Bank-of-Nigeria-nbsp-2-556b-Fraud-Attempt-Supreme-Court-to-Hear-CBN-s-Appeal-Against-Petr-31564326/
161,Union Bank Releases Earnings for the Quarter Ended March ...,"Apr 28, 2020",https://www.businesswire.com/news/home/20200428005554/en/Union-Bank-Releases-Earnings-for-the-Quarter-Ended-March-31-2020
162,UnionBank of the Philippines develops virtual platforms to ...,"Dec 15, 2020",https://news.microsoft.com/en-ph/2020/12/15/unionbank-of-the-philippines-develops-virtual-platforms-to-continue-serving-customers-safely-during-covid-19/
163,Atlantic Union Bankshares Reports Second Quarter Results,"Jul 23, 2020",https://www.globenewswire.com/news-release/2020/07/23/2066497/0/en/Atlantic-Union-Bankshares-Reports-Second-Quarter-Results.html
164,Union Bank plans QIP up to Rs 3-000 cr,"Jan 14, 2021",https://economictimes.indiatimes.com/markets/stocks/news/union-bank-may-raise-upto-rs-3000-cr-through-qip/articleshow/80268931.cms
165,Top-five places in the new Atlantic Union Bank Center,"Aug 20, 2020",https://www.breezejmu.org/sports/top-five-places-in-the-new-atlantic-union-bank-center/article_2f853038-e2ff-11ea-86b3-b3441e77c3be.html
166,International financial firm heads to Las Colinas with new lease,"Jul 30, 2020",https://www.dallasnews.com/business/real-estate/2020/07/30/international-financial-firm-heads-to-las-colinas-with-new-lease/
167,Atlantic Union Bankshares Corporation To Present at Barclays ...,"Sep 1, 2020",https://www.globenewswire.com/news-release/2020/09/01/2087284/0/en/Atlantic-Union-Bankshares-Corporation-To-Present-at-Barclays-Financial-Services-Conference.html
168,Union Bank of India expects 5% of total book under stress,"Nov 6, 2020",https://www.livemint.com/industry/banking/union-bank-of-india-expects-5-of-total-book-under-stress-11604674301984.html
169,Standard Chartered- UnionBank test tokenized blockchain ...,"Dec 7, 2020",https://ledgerinsights.com/standard-chartered-unionbank-test-tokenized-blockchain-bonds/
170,Standard Chartered- UnionBank test tokenized blockchain ...,"Dec 7, 2020",https://ledgerinsights.com/standard-chartered-unionbank-test-tokenized-blockchain-bonds/
171,COVID-19 Kills Proposed Credit Union Bank Buy Deal,"May 13, 2020",https://www.cutimes.com/2020/05/13/covid-19-kills-proposed-credit-union-bank-buy-deal/
172,Chicago South Central Bank merger with Wisconsin-based ...,"Nov 11, 2020",https://www.chicagobusiness.com/finance-banking/credit-union-bank-merger-hits-skids
173,Time for public records to be accessible,12 hours ago,https://www.mtairynews.com/uncategorized/95375/time-for-public-records-to-be-accessible
174,Union Bank of India swings to profit on income growth,"Nov 6, 2020",https://economictimes.indiatimes.com/markets/stocks/news/union-bank-of-india-swings-to-profit-on-income-growth/articleshow/79084960.cms
175,Union Bank of India raises Rs 500 cr by issuing Basel III compliant bonds,"Dec 15, 2020",https://www.business-standard.com/article/finance/union-bank-of-india-raises-rs-500-cr-by-issuing-basel-iii-compliant-bonds-120121501239_1.html
176,Atlantic Union Bank Pavilion showcasing spooky movies in October,"Sep 30, 2020",https://www.pilotonline.com/entertainment/vp-br-halloween-pavillion-1004-20200930-imkuzoxk6bay5ae5dw6rzfoyaq-story.html
177,'Gas is Over' Says European Union Bank President,1 month ago,https://www.treehugger.com/gas-is-over-says-european-union-bank-president-5097252
178,Atlantic Union Bankshares Corporation To Release Third ...,"Oct 6, 2020",https://www.globenewswire.com/news-release/2020/10/06/2104213/0/en/Atlantic-Union-Bankshares-Corporation-To-Release-Third-Quarter-2020-Results.html
179,How Union Bank got caught in HDIL-DE Shaw showdown,"Oct 28, 2020",https://economictimes.indiatimes.com/markets/stocks/news/union-bank-caught-in-hdil-de-shaw-showdown/articleshow/78900066.cms
180,How Union Bank got caught in HDIL-DE Shaw showdown,"Oct 28, 2020",https://economictimes.indiatimes.com/markets/stocks/news/union-bank-caught-in-hdil-de-shaw-showdown/articleshow/78900066.cms
181,Atlantic Union Bank donates building to Bowling Green,"Dec 9, 2019",https://www.virginiabusiness.com/article/atlantic-union-bank-donates-original-hq-to-bowling-green/
182,UnionBank returns to dollars GlobalCapital | Asia,"Oct 16, 2020",https://www.globalcapital.com/article/b1nttrfyhsz7yr/unionbank-returns-to-dollars
183,Crane Credit Union Agrees to Buy Second Bank,"Aug 19, 2020",https://www.cutimes.com/2020/08/19/crane-credit-union-agrees-to-buy-second-bank/
184,UnionBank- Lazada launch Philippines' first e-commerce debit ...,"Oct 12, 2020",https://www.atmmarketplace.com/news/unionbank-lazada-launch-philippines-first-e-commerce-debit-card/
185,JC Brager rolls to 10th straight win with 11-6 victory over Union Bank,"Jun 30, 2020",https://journalstar.com/sports/high-school/baseball/jc-brager-rolls-to-10th-straight-win-with-11-6-victory-over-union-bank/article_7c7037c7-1fa5-5580-8cb6-e4fce28d3ad6.html
186,Union Bank Announces Formation of Bank Holding Company ...,"May 5, 2020",https://www.businesswire.com/news/home/20200505005728/en/Union-Bank-Announces-Formation-of-Bank-Holding-Company-and-Semi-Annual-Cash-Dividend
187,UnionBank and Standard Chartered Partner for Blockchain ...,"Dec 14, 2020",https://thefintechtimes.com/unionbank-and-standard-chartered-partner-for-blockchain-enabled-bond-issuance-in-the-philippines/
188,GoBear partners with UnionBank to launch lending as a ...,"Aug 6, 2020",https://www.finextra.com/pressarticle/83622/gobear-partners-with-unionbank-to-launch-lending-as-a-service-offering-in-the-philippines
189,Daktronics To Install New LED Displays at James Madison ...,"Nov 9, 2020",https://www.sportsvideo.org/2020/11/09/daktronics-to-install-new-led-displays-at-james-madison-universitys-atlantic-union-bank-center/
190,IFC and Union Bank announce partnership to protect Nigeria's ...,"Oct 12, 2020",https://www.finchannel.com/world/78574-ifc-and-union-bank-announce-partnership-to-protect-nigeria-s-economy
191,Citizens Union Bank acquires People's First Bank and Trust ...,"Apr 10, 2020",https://www.bizjournals.com/louisville/news/2020/04/10/citizens-union-bank-completes-acquisition-of-a.html
192,Union Bank and Punjab National Bank offer the cheapest personal loans,"Dec 1, 2020",https://www.moneycontrol.com/news/business/personal-finance/union-bank-and-punjab-national-bank-offer-the-cheapest-personal-loans-6175251.html
193,Adapting to a World in Flux- Citizens Union Bank Launches ...,"Sep 22, 2020",https://www.prweb.com/releases/adapting_to_a_world_in_flux_citizens_union_bank_launches_new_website/prweb17415585.htm
194,Atlantic Union Bank CEO addresses PPP funding ...,"May 13, 2020",https://www.whsv.com/content/news/Atlantic-Union-Bank-CEO-address-PPP-funding-misconceptions-570444591.html
195,Union Bank of India to consider fundraising plan on Nov 25,"Nov 22, 2020",https://www.businesstoday.in/current/corporate/union-bank-board-to-consider-raising-funds-this-week/story/422687.html
196,City Union Bank chief expects total recast at around 5-6%,1 month ago,https://www.financialexpress.com/industry/banking-finance/city-union-bank-chief-expects-total-recast-at-around-5-6/2190782/
197,Atlantic Union Bank Able to Help Thousands of Small ...,"Apr 16, 2020",https://www.globenewswire.com/news-release/2020/04/16/2017732/0/en/Atlantic-Union-Bank-Able-to-Help-Thousands-of-Small-Businesses-through-SBA-Paycheck-Protection-Program.html
198,Associated CEO Philip Flynn will retire after 11 years at helm,1 month ago,https://www.americanbanker.com/news/associated-ceo-philip-flynn-will-retire-after-11-years-at-helm
199,Virginia bank continues North Carolina push with renewed ...,"Jun 26, 2020",https://www.bizjournals.com/charlotte/news/2020/06/26/atlantic-union-bank-renews-real-estate-focus-in-nc.html
