,Title,Time,Link
162,"Wells Fargo- Bank of America- and FedEx Are Too Popular With Investors. 
Other Stocks Could Pop- Citi Says.","Jan 12, 2021",https://www.barrons.com/articles/wells-fargo-bank-of-america-and-fedex-are-too-popular-with-investors-other-stocks-could-pop-citi-says-51610476626
163,M&A- vaccines and more: what local Wells Fargo execs say ...,"Dec 10, 2020",https://www.bizjournals.com/orlando/news/2020/12/10/wells-fargo-exec-2020-is-tale-of-two-cities-for.html
164,Wells Fargo continues to cede mortgage market share,"Jan 15, 2021",https://www.housingwire.com/articles/wells-fargo-continues-to-cede-mortgage-market-share/
165,Longtime Wells Fargo investor Warren Buffett lowers stake in ...,"Sep 9, 2020",https://www.bizjournals.com/charlotte/news/2020/09/09/wells-fargo-investor-warren-buffett-lowers-stake.html
166,Wells Fargo Bank Review: Convenience and a Full Suite of ...,"Jan 8, 2021",https://www.gobankingrates.com/reviews/wells-fargo/
167,Wells Fargo & Company Announces Increase in Maximum ...,1 month ago,https://www.businesswire.com/news/home/20210212005128/en/Wells-Fargo-Company-Announces-Increase-in-Maximum-Tender-Amount-and-Initial-Results-of-Tender-Offers-by-Its-Wholly-Owned-Subsidiary
168,Homer Wells Fargo employee tests positive for COVID-19 ...,"Aug 3, 2020",https://www.homernews.com/news/homer-wells-fargo-employee-tests-positive-for-covid-19-branch-closes-for-the-day/
169,Wells Fargo Parts Ways with Veteran Recruiting Executive,"Sep 30, 2020",https://advisorhub.com/wells-fargo-parts-ways-with-veteran-recruiting-executive/
170,Wells Fargo launches closing costs credit program for low ...,"Dec 9, 2020",https://www.bizjournals.com/twincities/news/2020/12/09/wells-fargo-launches-closing-costs-credit-program.html
171,Two senators demand answers from Wells Fargo following NBC News reports,"Jul 30, 2020",https://www.nbcnews.com/business/economy/two-senators-demand-answers-wells-fargo-following-nbc-news-reports-n1235276
172,The best brick-and-mortar savings account for banking at Wells Fargo,"Oct 29, 2020",https://www.cnbc.com/select/wells-fargo-way2save-savings-review/
173,Wells Fargo bank branch in Conover among latest NC ...,"Oct 7, 2020",https://www.bizjournals.com/charlotte/news/2020/10/07/wells-fargo-closes-three-more-nc-branches.html
174,"Wells Fargo to pay nearly $8 million to resolve hiring discrimination 
accusations","Aug 25, 2020",https://www.charlotteobserver.com/news/business/banking/article245233685.html
175,One Jacksonville area Wells Fargo branch is closing ...,"Oct 8, 2020",https://www.bizjournals.com/jacksonville/news/2020/10/08/one-local-branch-among-wells-fargo-closures.html
176,"Wells Fargo- Philly’s biggest bank- will tap federal money for homeowners 
in need- who now have just 5 days to","Sep 25, 2020",https://www.inquirer.com/business/coronavirus-covid-mortgage-delay-home-loan-well-fargo-pnc-cares-act-20200925.html
177,Wells Fargo exits federal regulatory consent order | Local ...,"Jan 6, 2021",https://journalnow.com/business/local/wells-fargo-exits-federal-regulatory-consent-order/article_ff367140-5026-11eb-9287-b3c05192966a.html
178,Wells Fargo (WFC) Q3 2020 Earnings Call Transcript,"Oct 15, 2020",https://www.fool.com/earnings/call-transcripts/2020/10/15/wells-fargo-wfc-q3-2020-earnings-call-transcript/
179,Three additional Wells Fargo execs agree to fines and one is ...,"Sep 23, 2020",https://www.bizjournals.com/sanfrancisco/news/2020/09/23/wells-fargo-occ-fake-accounts-settlement.html
180,Bumpy ride: Wells Fargo disappoints legacy Wachovia shareholders,"Nov 8, 2020",https://journalnow.com/business/local/bumpy-ride-wells-fargo-disappoints-legacy-wachovia-shareholders/article_edc17b66-1b7f-11eb-9c8a-d3af3455d4b7.html
181,Is Wells Fargo Still a Warren Buffett Stock?,"Jan 13, 2021",https://www.fool.com/investing/2021/01/13/is-wells-fargo-still-a-warren-buffett-stock/
182,"$10 billion in Wells Fargo cost cuts will mostly be layoffs- take several 
years","Sep 14, 2020",https://www.charlotteobserver.com/news/business/banking/article245718985.html
183,Unlike Rivals- Wells Fargo Is Starting Job Cuts: Report,"Aug 24, 2020",https://www.thinkadvisor.com/2020/08/24/unlike-rivals-wells-fargo-is-starting-job-cuts-report/
184,Why Wells Fargo needs to cut expenses and how it could ...,"Jul 17, 2020",https://www.bizjournals.com/philadelphia/news/2020/07/17/how-wells-fargo-cuts-could-impact-philadelphia.html
185,Wells Fargo Go Far Rewards: The Ultimate Guide,"Jan 12, 2021",https://www.forbes.com/advisor/credit-cards/wells-fargo-go-far-rewards/
186,Wells Fargo’s struggle to escape the dog house isn’t over yet,"Nov 29, 2020",https://www.ft.com/content/1aa9c428-d752-4b16-a076-ab539f50bbc2
187,Wells Fargo pledges investments in 6 Black-owned banks,1 month ago,https://www.bankingdive.com/news/wells-fargo-broadway-federal-carver-citizens-savings-commonwealth-national-mf-optus/594787/
188,Wells Fargo Agrees to Settle Race and Sex Bias Claims for ...,"Aug 28, 2020",https://www.shrm.org/resourcesandtools/legal-and-compliance/employment-law/pages/wells-fargo-agrees-to-settle-race-and-sex-bias-claims.aspx
189,Wells Fargo pledges investments in 6 Black-owned banks,1 month ago,https://www.bankingdive.com/news/wells-fargo-broadway-federal-carver-citizens-savings-commonwealth-national-mf-optus/594787/
190,Wells Fargo Agrees to Settle Race and Sex Bias Claims for ...,"Aug 28, 2020",https://www.shrm.org/resourcesandtools/legal-and-compliance/employment-law/pages/wells-fargo-agrees-to-settle-race-and-sex-bias-claims.aspx
191,Wells Fargo expects dividend cut as coronavirus roils financial system,"Jun 29, 2020",https://www.charlotteobserver.com/news/business/banking/article243880837.html
192,Wells Fargo hiring more in markets like Charlotte- Minneapolis,"Jul 28, 2020",https://www.bizjournals.com/charlotte/news/2020/07/28/wells-fargo-hiring-hurdles-san-francisco.html
193,Wells Fargo to Eliminate 401(k) Match for High-Paid ...,"Oct 21, 2020",https://advisorhub.com/wells-fargo-to-eliminate-401k-match-for-high-paid-employees-sources/
194,The Bob Woodruff Foundation and Wells Fargo Foundation ...,"Nov 5, 2020",https://www.globenewswire.com/news-release/2020/11/05/2121263/0/en/The-Bob-Woodruff-Foundation-and-Wells-Fargo-Foundation-Team-to-Ensure-Veterans-Have-Safe-Stable-Housing.html
195,"Baltimore developer Ernst Valery files class-action lawsuit against Wells 
Fargo- alleging racial discrimination","Dec 24, 2020",https://www.baltimoresun.com/business/real-estate/bs-bz-ernst-valery-wells-fargo-baltimore-20201224-q3fe7ui565egvi7rf3efv3yyem-story.html
196,Wells Fargo opens express center in Charlotte - Charlotte ...,"Aug 5, 2020",https://www.bizjournals.com/charlotte/news/2020/08/05/wells-fargo-express-center-now-open.html
197,Wells Fargo latest tenant to vacate Radnor Financial Center ...,"Oct 16, 2020",https://www.bizjournals.com/philadelphia/news/2020/10/16/wells-fargo-latest-tenant-to-vacate-radnor-financi.html
198,Should Investors Forgive Wells Fargo's Bad Behavior?,1 month ago,https://www.fool.com/investing/2021/01/20/should-investors-forgive-wells-fargos-bad-behavior/
