,Title,Time,Link
167,A&M-San Antonio using USAA grant to help students with new tech devices,"Dec 29, 2020",https://www.expressnews.com/news/education/article/A-M-San-Antonio-using-USAA-grant-to-help-students-15834007.php
168,Lawsuit Over Death of SE Georgia Man Hit by Truck While ...,"Dec 18, 2020",https://www.law.com/dailyreportonline/2020/12/18/lawsuit-over-death-of-se-georgia-man-hit-by-truck-while-riding-bicycle-settles-for-7-5m/
169,Southwestern Athletic Conference names USAA Official ...,"Dec 14, 2020",https://www.wearethemighty.com/mighty-sports/usaa-swac/
170,USAA claims improving with UBI,"Sep 23, 2020",https://www.dig-in.com/news/usaa-claims-improving-with-ubi
171,USAA donates $30 million to help troops and veterans ...,"Aug 21, 2020",https://www.stripes.com/news/us/usaa-donates-30-million-to-help-troops-and-veterans-impacted-by-coronavirus-pandemic-1.642027
172,Coronavirus: USAA will return $280 million more to auto policyholders,"May 6, 2020",https://www.tampabay.com/news/business/2020/05/06/coronavirus-usaa-will-return-280-million-more-to-auto-policyholders/
173,Kemper names former USAA CEO to board,"Nov 2, 2020",https://www.dailyherald.com/business/20201102/kemper-names-former-usaa-ceo-to-board
174,49ers GM John Lynch Named USAA Salute to Service Finalist,"Jan 12, 2021",https://www.49ers.com/news/49ers-general-manager-john-lynch-usaa-salute-to-service-finalist-2020
175,LiftFund and USAA program aims to help minority-owned ...,1 month ago,https://www.bizjournals.com/sanantonio/news/2021/02/04/liftfund-usaa-program-minority-biz-survive.html
176,Raiders alumnus Jerry Robinson nominated for USAA Salute ...,"Nov 14, 2020",https://www.raiders.com/news/raiders-alumnus-jerry-robinson-nominated-for-usaa-salute-to-service-award
177,Buccaneers To Honor Service Members And Veterans During ...,"Nov 6, 2020",https://www.buccaneers.com/news/saints-bucs-salute-to-service-game-usaa-military-2020
178,Frost Bank- USAA leaders speak out against racism- injustice ...,"Jun 13, 2020",https://www.bizjournals.com/sanantonio/news/2020/06/13/financial-leaders-speak-out-racism-injustice.html
179,"San Antonio-Based Banking Giant USAA to Make $30M Donation to Military 
Family Relief Programs","Aug 24, 2020",https://www.sacurrent.com/the-daily/archives/2020/08/24/san-antonio-based-banking-giant-usaa-to-make-30m-donation-to-military-family-relief-programs
180,Car insurance for 23-year-olds,6 days ago,https://www.bankrate.com/insurance/car/23-year-old/
181,Sodexo to lay off more hundreds at USAA facility - San ...,"Jul 23, 2020",https://www.bizjournals.com/sanantonio/news/2020/07/23/usaa-food-service-company-layoffs.html
182,Neighborly names chief strategy and marketing officer,3 days ago,https://www.mypmp.net/2021/03/11/neighborly-names-chief-strategy-and-marketing-officer/
183,Exclusive: USAA to exit Vista Corporate Center office building ...,"Jul 31, 2020",https://www.bizjournals.com/sanantonio/news/2020/07/31/usaa-to-exit-entire-five-story-office-building.html
184,State Farm plans to show DRP shops' certifications; USAA ...,"Nov 13, 2020",https://www.repairerdrivennews.com/2020/11/13/state-farm-plans-to-show-drp-shops-certifications-usaa-liberty-mutual-express-support-for-oem-networks/
185,JD Power: Customers Happier Than Ever With Property ...,4 days ago,https://www.claimsjournal.com/news/national/2021/03/10/302471.htm
186,USAA Names Lindsey O'Neill As CCO In Restructuring,"Jul 23, 2020",https://www.provokemedia.com/latest/article/usaa-names-lindsey-o'neill-as-cco-in-restructuring
187,San Antonio-based USAA’s profit surges 75% in 2019,"Apr 29, 2020",https://www.expressnews.com/business/local/article/San-Antonio-based-USAA-s-profits-surge-75-in-15234113.php
188,Former Amazon executive to grow Patrinely’s industrial portfolio,1 day ago,https://www.houstonchronicle.com/business/real-estate/article/Former-Amazon-executive-to-grow-Patrinely-s-16022313.php
189,Kemper Names Former USAA CEO Stuart Parker to Board of ...,"Nov 2, 2020",https://www.businesswire.com/news/home/20201102005245/en/Kemper-Names-Former-USAA-CEO-Stuart-Parker-to-Board-of-Directors
190,Survey: USAA- H-E-B named top 2 companies with the best customer experience,"Jul 24, 2020",https://www.mysanantonio.com/news/local/article/Survey-USAA-H-E-B-named-top-2-brands-with-the-15431495.php
191,Why social media users are drawing a 'V' on their palms this ...,"Nov 11, 2020",https://www.prweek.com/article/1699738/why-social-media-users-drawing-v-palms-veterans-day
192,USAA named one of the best employers for new grads- according to Forbes,"Sep 22, 2020",https://www.mysanantonio.com/news/local/article/USAA-named-one-of-the-best-employers-for-new-15586778.php
193,USAA again cuts employee bonuses after company report card falls short,1 month ago,https://sanantonioreport.org/usaa-again-cuts-employee-bonuses-after-company-report-card-falls-short/
194,"USAA chief: Coronavirus 'cabin fever' may be behind car crash uptick after 
initial steep decline","May 4, 2020",https://www.cnbc.com/2020/05/04/coronavirus-ceo-says-usaa-sees-uptick-in-car-crashes-after-steep-decline.html
195,USAA creates chief brand office with three appointments,"Jul 29, 2020",https://www.prweek.com/article/1690681/usaa-creates-chief-brand-office-three-appointments
196,Women's Leadership Awards: Alice Gannon with USAA - San ...,"Aug 13, 2020",https://www.bizjournals.com/sanantonio/news/2020/08/13/womens-leadership-awards-alice-gannon.html
197,USAA says $520 million in coronavirus credits will appear on ...,"Apr 9, 2020",https://www.stripes.com/news/usaa-says-520-million-in-coronavirus-credits-will-appear-on-members-upcoming-billing-statements-1.625409
198,NFL Announces Nominees for Salute to Service Award ...,"Nov 11, 2020",https://www.patriots.com/news/nfl-announces-nominees-for-salute-to-service-award-presented-by-usaa
199,USAA gifts A&M-San Antonio $750-000 grant to bridge the digital divide,"Dec 14, 2020",https://news4sanantonio.com/news/local/usaa-gifts-am-san-antonio-750000-grant-to-bridge-the-digital-divide
