Symbol,Company,Year,Month,Pos_Ave,Above_Ave,Sig_Above,Neg_Ave,Below_Ave,Sig_Below,Regular,OutP,UnderP,Biz_Misconduct,Consent_Order,Data_Privacy_Breach,Money_Laudering,Unfair_Lending,Other_Violation,Premerger_notification
AJC,Artichoke Joe's Casino,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2020,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2020,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2020,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2019,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2019,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2019,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2019,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2019,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2019,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2019,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2019,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2018,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2018,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2018,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AJC,Artichoke Joe's Casino,2018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AJC,Artichoke Joe's Casino,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,Artichoke Joe's Casino,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2020,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2020,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2020,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2019,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2019,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2019,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2019,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2019,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2019,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2019,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2019,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2018,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2018,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2018,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BNP,BNP Paribas,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BNP,BNP Paribas,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP,BNP Paribas,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2020,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2020,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2020,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2019,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2019,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2019,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2019,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2019,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2019,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2019,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2019,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2018,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2018,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2018,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2017,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LSN,Lone Star National Bank,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSN,Lone Star National Bank,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2020,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2020,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2020,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2019,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2019,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2019,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2019,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2019,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UB,Union Bank,2019,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2019,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2019,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2018,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2018,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2018,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UB,Union Bank,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2020,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2020,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2020,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2019,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2019,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2019,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2019,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2019,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2019,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2019,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2019,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNBA,US National Bank Association,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
