,Unnamed: 0,Symbol,Company,month,EPS_Estimate,Reported_EPS,Surprise (%),Sign,Expectation,Performance
58,58,SCHW,Charles Schwab Corp,2016-12-19,0.35,0.35700000000000004,1.97,positive,Pos_Average,OutP
59,59,SCHW,Charles Schwab Corp,2016-11-19,0.34,0.353,3.38,positive,Pos_Average,OutP
60,60,SCHW,Charles Schwab Corp,2016-10-17,0.33,0.35,4.79,positive,Pos_Average,OutP
61,61,SCHW,Charles Schwab Corp,2016-09-17,0.32,0.33299999999999996,3.417,positive,Pos_Average,OutP
62,62,SCHW,Charles Schwab Corp,2016-08-18,0.31,0.317,2.043,positive,Pos_Average,OutP
63,63,SCHW,Charles Schwab Corp,2016-07-18,0.3,0.3,0.67,positive,Pos_Average,regular
64,64,SCHW,Charles Schwab Corp,2016-06-18,0.297,0.297,0.33299999999999996,positive,Pos_Average,regular
65,65,SCHW,Charles Schwab Corp,2016-05-19,0.293,0.293,-0.003,negative,Neg_Average,UnderP
66,66,SCHW,Charles Schwab Corp,2016-04-15,0.29,0.29,-0.34,negative,Neg_Average,UnderP
67,67,SCHW,Charles Schwab Corp,2016-03-16,0.27699999999999997,0.273,-1.8130000000000002,negative,Neg_Average,UnderP
68,68,SCHW,Charles Schwab Corp,2016-02-15,0.263,0.257,-3.287,negative,Neg_Average,regular
69,69,SCHW,Charles Schwab Corp,2016-01-19,0.25,0.24,-4.76,negative,Neg_Average,regular
